origen_aseguradora,id_original,marca,modelo_version_completo,anio,version_corta,transmision,activo
MAPFRE,31,ALFA ROMEO,GIULIETTA 1.8 TURBO MANUAL,2015,GIULIEA 1.8 TURBO MANUAL,MANUAL,1
MAPFRE,31,ALFA ROMEO,GIULIETTA 1.8 TURBO MANUAL,2016,GIULIEA 1.8 TURBO MANUAL,MANUAL,1
MAPFRE,34,ALFA ROMEO,GIULIETTA 1.8 TURBO TA,2015,GIULIEA 1.8 TURBO TA,AUTO,1
MAPFRE,34,ALFA ROMEO,GIULIETTA 1.8 TURBO TA,2016,GIULIEA 1.8 TURBO TA,AUTO,1
MAPFRE,51,ALFA ROMEO,GIULIETTA 110 EDIZIONE TA,2017,GIULIEA 110 EDIZIONE TA,AUTO,1
MAPFRE,51,ALFA ROMEO,GIULIETTA 110 EDIZIONE TA,2021,GIULIEA 110 EDIZIONE TA,AUTO,1
MAPFRE,40,ALFA ROMEO,GIULIETTA VELOCE TCT,2017,GIULIEA VELOCE TCT,AUTO,1
MAPFRE,48,ALFA ROMEO,GIULIETTA VELOCE TCT,2017,GIULIEA VELOCE TCT,,1
MAPFRE,40,ALFA ROMEO,GIULIETTA VELOCE TCT,2018,GIULIEA VELOCE TCT,AUTO,1
MAPFRE,40,ALFA ROMEO,GIULIETTA VELOCE TCT,2019,GIULIEA VELOCE TCT,AUTO,1
MAPFRE,48,ALFA ROMEO,GIULIETTA VELOCE TCT,2020,GIULIEA VELOCE TCT,AUTO,1
MAPFRE,48,ALFA ROMEO,GIULIETTA VELOCE TCT,2021,GIULIEA VELOCE TCT,AUTO,1
MAPFRE,24,ALFA ROMEO,GT 3.2 COUPE STD,2007,3.2 COUPE STD,MANUAL,1
MAPFRE,23,ALFA ROMEO,GT COUPE PIEL,2007,COUPE PIEL,,1
MAPFRE,23,ALFA ROMEO,GT COUPE PIEL,2008,COUPE PIEL,,1
MAPFRE,12,ALFA ROMEO,GTV V6 3.0L 5VEL. COUPE,2003,V V6 3.0L 5VEL. COUPE,,1
MAPFRE,35,ALFA ROMEO,MITO 1.4 PROGRESION LUXURY,2015,1.4 PROGRESION LUXURY,,1
MAPFRE,35,ALFA ROMEO,MITO 1.4 PROGRESION LUXURY,2016,1.4 PROGRESION LUXURY,,1
MAPFRE,44,ALFA ROMEO,MITO 1.4 PROGRESION LUXURY,2017,1.4 PROGRESION LUXURY,,1
MAPFRE,44,ALFA ROMEO,MITO 1.4 PROGRESION LUXURY,2018,1.4 PROGRESION LUXURY,,1
MAPFRE,32,ALFA ROMEO,MITO 1.4 TURBO MULTIAIR MANUAL,2012,1.4 TURBO MULTIAIR MANUAL,MANUAL,1
MAPFRE,32,ALFA ROMEO,MITO 1.4 TURBO MULTIAIR MANUAL,2013,1.4 TURBO MULTIAIR MANUAL,MANUAL,1
MAPFRE,38,ALFA ROMEO,MITO SUPER TM,2017,SUPER TM,MANUAL,1
MAPFRE,39,ALFA ROMEO,MITO VELOCE TM,2017,VELOCE TM,MANUAL,1
MAPFRE,39,ALFA ROMEO,MITO VELOCE TM,2018,VELOCE TM,MANUAL,1
MAPFRE,39,ALFA ROMEO,MITO VELOCE TM,2019,VELOCE TM,MANUAL,1
MAPFRE,27,ALFA ROMEO,SPIDER COUPE STD PIEL AC,2007,SPIDER COUPE STD PIEL AC,MANUAL,1
MAPFRE,27,ALFA ROMEO,SPIDER COUPE STD PIEL AC,2008,SPIDER COUPE STD PIEL AC,MANUAL,1
MAPFRE,11,ALFA ROMEO,SPIDER V6 3.0L 5VEL. CABRIOLET,2003,SPIDER V6 3.0L 5VEL. CABRIOLET,AUTO,1
MAPFRE,13,ALFA ROMEO,SPIDER VERSION AMERICANA CONVERTIBE,2003,SPIDER VERSION AMERICANA CONVERTIBE,AUTO,1
MAPFRE,68,ALFA ROMEO,STELVIO COMPETIZIONE 2.0T 280 CP TA,2024,COMPETIZIONE 2.0T 280 CP TA,AUTO,1
MAPFRE,58,ALFA ROMEO,STELVIO ESTREMA 2.0L TA,2023,ESTREMA 2.0L TA,AUTO,1
MAPFRE,47,ALFA ROMEO,STELVIO QV 2.9L V6 TA,2019,QV 2.9L V6 TA,AUTO,1
MAPFRE,47,ALFA ROMEO,STELVIO QV 2.9L V6 TA,2020,QV 2.9L V6 TA,AUTO,1
MAPFRE,47,ALFA ROMEO,STELVIO QV 2.9L V6 TA,2021,QV 2.9L V6 TA,AUTO,1
MAPFRE,47,ALFA ROMEO,STELVIO QV 2.9L V6 TA,2022,QV 2.9L V6 TA,AUTO,1
MAPFRE,59,ALFA ROMEO,STELVIO QV 2.9L V6 TA,2023,QV 2.9L V6 TA,AUTO,1
MAPFRE,59,ALFA ROMEO,STELVIO QV 2.9L V6 TA,2024,QV 2.9L V6 TA,AUTO,1
MAPFRE,46,ALFA ROMEO,STELVIO SPORT 2.0 TA,2019,SPORT 2.0 TA,AUTO,1
MAPFRE,45,ALFA ROMEO,STELVIO TI 2.0 AUT,2018,TI 2.0 AUT,AUTO,1
MAPFRE,45,ALFA ROMEO,STELVIO TI 2.0 AUT,2019,TI 2.0 AUT,AUTO,1
MAPFRE,45,ALFA ROMEO,STELVIO TI 2.0 AUT,2020,TI 2.0 AUT,AUTO,1
MAPFRE,53,ALFA ROMEO,STELVIO TI 2.0L AUT,2019,TI 2.0L AUT,AUTO,1
MAPFRE,53,ALFA ROMEO,STELVIO TI 2.0L AUT,2021,TI 2.0L AUT,AUTO,1
MAPFRE,53,ALFA ROMEO,STELVIO TI 2.0L AUT,2022,TI 2.0L AUT,AUTO,1
MAPFRE,53,ALFA ROMEO,STELVIO TI 2.0L AUT,2024,TI 2.0L AUT,AUTO,1
MAPFRE,54,ALFA ROMEO,STELVIO TI LUSSO 2.0L AUT,2021,TI LUSSO 2.0L AUT,AUTO,1
MAPFRE,54,ALFA ROMEO,STELVIO TI LUSSO 2.0L AUT,2022,TI LUSSO 2.0L AUT,AUTO,1
MAPFRE,57,ALFA ROMEO,STELVIO VELOCE 2.0L TA,2023,VELOCE 2.0L TA,AUTO,1
MAPFRE,57,ALFA ROMEO,STELVIO VELOCE 2.0L TA,2024,VELOCE 2.0L TA,AUTO,1
MAPFRE,64,ALFA ROMEO,TONALE SPECIALE 2.0T TA,2023,SPECIALE 2.0T TA,AUTO,1
MAPFRE,63,ALFA ROMEO,TONALE SPRINT 2.0T TA,2023,SPRINT 2.0T TA,AUTO,1
MAPFRE,63,ALFA ROMEO,TONALE SPRINT 2.0T TA,2024,SPRINT 2.0T TA,AUTO,1
MAPFRE,62,ALFA ROMEO,TONALE TI 2.0T TA,2023,TI 2.0T TA,AUTO,1
MAPFRE,62,ALFA ROMEO,TONALE TI 2.0T TA,2024,TI 2.0T TA,AUTO,1
MAPFRE,65,ALFA ROMEO,TONALE TI PHEV 1.3L TA,2024,TI PHEV 1.3L TA,AUTO,1
MAPFRE,1,ARRA,ARRA 3 S EV TA,2023,S EV TA,AUTO,1
MAPFRE,1,ARRA,ARRA 3 S EV TA,2024,S EV TA,AUTO,1
MAPFRE,2,ARRA,ARRA 3 SE PLUS EV TA,2023,SE PLUS EV TA,AUTO,1
MAPFRE,2,ARRA,ARRA 3 SE PLUS EV TA,2024,SE PLUS EV TA,AUTO,1
MAPFRE,410,AUDI,3.2FSIELITE TIPTRONIC QUATTRO,2010,3.2FSIELITE TIPTRONIC QUATTRO,AUTO,1
MAPFRE,578,AUDI,A1 ACTIVE 1.4 TFSI S TRONIC 3PTAS,2016,ACTIVE 1.4 TFSI S TRONIC 3PTAS,AUTO,1
MAPFRE,300,AUDI,A1 COOL MANUAL 3P,2014,COOL MANUAL 3P,MANUAL,1
MAPFRE,300,AUDI,A1 COOL MANUAL 3P,2015,COOL MANUAL 3P,MANUAL,1
MAPFRE,300,AUDI,A1 COOL MANUAL 3P,2016,COOL MANUAL 3P,MANUAL,1
MAPFRE,301,AUDI,A1 COOL MANUAL 5P,2014,COOL MANUAL 5P,MANUAL,1
MAPFRE,301,AUDI,A1 COOL MANUAL 5P,2015,COOL MANUAL 5P,MANUAL,1
MAPFRE,302,AUDI,A1 COOL S TRONIC 3P,2014,COOL S TRONIC 3P,AUTO,1
MAPFRE,302,AUDI,A1 COOL S TRONIC 3P,2015,COOL S TRONIC 3P,AUTO,1
MAPFRE,302,AUDI,A1 COOL S TRONIC 3P,2016,COOL S TRONIC 3P,AUTO,1
MAPFRE,594,AUDI,A1 COOL S TRONIC 3P,2017,COOL S TRONIC 3P,AUTO,1
MAPFRE,302,AUDI,A1 COOL S TRONIC 3P,2017,COOL S TRONIC 3P,AUTO,1
MAPFRE,594,AUDI,A1 COOL S TRONIC 3P,2018,COOL S TRONIC 3P,AUTO,1
MAPFRE,303,AUDI,A1 COOL S TRONIC 5P,2014,COOL S TRONIC 5P,AUTO,1
MAPFRE,303,AUDI,A1 COOL S TRONIC 5P,2015,COOL S TRONIC 5P,AUTO,1
MAPFRE,593,AUDI,A1 COOL TMUAL 3P,2017,COOL TMUAL 3P,MANUAL,1
MAPFRE,593,AUDI,A1 COOL TMUAL 3P,2018,COOL TMUAL 3P,MANUAL,1
MAPFRE,304,AUDI,A1 EGO MANUAL 3P,2014,EGO MANUAL 3P,MANUAL,1
MAPFRE,304,AUDI,A1 EGO MANUAL 3P,2015,EGO MANUAL 3P,MANUAL,1
MAPFRE,304,AUDI,A1 EGO MANUAL 3P,2016,EGO MANUAL 3P,MANUAL,1
MAPFRE,304,AUDI,A1 EGO MANUAL 3P,2017,EGO MANUAL 3P,MANUAL,1
MAPFRE,305,AUDI,A1 EGO MANUAL 5P,2014,EGO MANUAL 5P,MANUAL,1
MAPFRE,305,AUDI,A1 EGO MANUAL 5P,2015,EGO MANUAL 5P,MANUAL,1
MAPFRE,306,AUDI,A1 EGO S TRONIC 3P,2014,EGO S TRONIC 3P,AUTO,1
MAPFRE,306,AUDI,A1 EGO S TRONIC 3P,2015,EGO S TRONIC 3P,AUTO,1
MAPFRE,306,AUDI,A1 EGO S TRONIC 3P,2016,EGO S TRONIC 3P,AUTO,1
MAPFRE,306,AUDI,A1 EGO S TRONIC 3P,2017,EGO S TRONIC 3P,AUTO,1
MAPFRE,981,AUDI,A1 EGO S TRONIC 3P,2018,EGO S TRONIC 3P,AUTO,1
MAPFRE,307,AUDI,A1 EGO S TRONIC 5P,2014,EGO S TRONIC 5P,AUTO,1
MAPFRE,307,AUDI,A1 EGO S TRONIC 5P,2015,EGO S TRONIC 5P,AUTO,1
MAPFRE,304,AUDI,A1 EGO TMUAL 3P,2017,EGO TMUAL 3P,,1
MAPFRE,308,AUDI,A1 ENVY S TRONIC 3P,2014,ENVY S TRONIC 3P,AUTO,1
MAPFRE,309,AUDI,A1 ENVY S TRONIC SB 5P,2014,ENVY S TRONIC SB 5P,AUTO,1
MAPFRE,511,AUDI,A1 FRONT STRONIC TURBO XENON PLUS,2012,FRONT STRONIC TURBO XENON PLUS,AUTO,1
MAPFRE,740,AUDI,A1 FRONT TURBO FSI S TRONIC,2011,FRONT TURBO FSI S TRONIC,AUTO,1
MAPFRE,740,AUDI,A1 FRONT TURBO FSI S TRONIC,2012,FRONT TURBO FSI S TRONIC,AUTO,1
MAPFRE,740,AUDI,A1 FRONT TURBO FSI S TRONIC,2013,FRONT TURBO FSI S TRONIC,AUTO,1
MAPFRE,800,AUDI,A1 FRONT TURBO FSI TM,2012,FRONT TURBO FSI TM,MANUAL,1
MAPFRE,691,AUDI,A1 L TURBO FSI ENVY,2011,L TURBO FSI ENVY,,1
MAPFRE,691,AUDI,A1 L TURBO FSI ENVY,2012,L TURBO FSI ENVY,,1
MAPFRE,310,AUDI,A1 S LINE S TRONIC 3P,2014,S LSLINE S TRONIC 3P,AUTO,1
MAPFRE,310,AUDI,A1 S LINE S TRONIC 3P,2015,S LSLINE S TRONIC 3P,AUTO,1
MAPFRE,310,AUDI,A1 S LINE S TRONIC 3P,2016,S LSLINE S TRONIC 3P,AUTO,1
MAPFRE,310,AUDI,A1 S LINE S TRONIC 3P,2017,S LSLINE S TRONIC 3P,AUTO,1
MAPFRE,980,AUDI,A1 S LINE S TRONIC 3P,2018,S LSLINE S TRONIC 3P,AUTO,1
MAPFRE,485,AUDI,A1 SB 1.4 TURBO FSI 122HP SPORT,2014,SB 1.4 TURBO FSI 122HP SPORT,,1
MAPFRE,787,AUDI,A1 SB TFSI S LINE PLUS S TRONIC,2013,SB TFSI S LSLINE PLUS S TRONIC,AUTO,1
MAPFRE,785,AUDI,A1 SB TFSI S LINE S TRONIC,2013,SB TFSI S LSLINE S TRONIC,AUTO,1
MAPFRE,785,AUDI,A1 SB TFSI S LINE S TRONIC,2014,SB TFSI S LSLINE S TRONIC,AUTO,1
MAPFRE,785,AUDI,A1 SB TFSI S LINE S TRONIC,2015,SB TFSI S LSLINE S TRONIC,AUTO,1
MAPFRE,785,AUDI,A1 SB TFSI S LINE S TRONIC,2016,SB TFSI S LSLINE S TRONIC,AUTO,1
MAPFRE,598,AUDI,A1 SB TFSI S LINE S TRONIC,2017,SB TFSI S LSLINE S TRONIC,AUTO,1
MAPFRE,598,AUDI,A1 SB TFSI S LINE S TRONIC,2018,SB TFSI S LSLINE S TRONIC,AUTO,1
MAPFRE,786,AUDI,A1 SB TFSI SLINE PLUS STRON. S/BOSE,2013,SB TFSI SLINE PLUS STRON. S/BOSE,,1
MAPFRE,703,AUDI,A1 TURBO FSI ENVY,2012,TURBO FSI ENVY,,1
MAPFRE,704,AUDI,A1 TURBO FSI ENVY S TRONIC,2012,TURBO FSI ENVY S TRONIC,AUTO,1
MAPFRE,705,AUDI,A1 TURBO FSI S LINE PLUS S TRONIC,2012,TURBO FSI S LSLINE PLUS S TRONIC,AUTO,1
MAPFRE,705,AUDI,A1 TURBO FSI S LINE PLUS S TRONIC,2013,TURBO FSI S LSLINE PLUS S TRONIC,AUTO,1
MAPFRE,706,AUDI,A1 TURBO FSI S LINE S TRONIC,2012,TURBO FSI S LSLINE S TRONIC,AUTO,1
MAPFRE,706,AUDI,A1 TURBO FSI S LINE S TRONIC,2013,TURBO FSI S LSLINE S TRONIC,AUTO,1
MAPFRE,707,AUDI,A1 TURBO FSI SPORT ONE MT,2012,TURBO FSI SPORT ONE MT,,1
MAPFRE,708,AUDI,A1 TURBO FSI SPORT ONE S TRONIC,2011,TURBO FSI SPORT ONE S TRONIC,AUTO,1
MAPFRE,708,AUDI,A1 TURBO FSI SPORT ONE S TRONIC,2012,TURBO FSI SPORT ONE S TRONIC,AUTO,1
MAPFRE,200,AUDI,A1 UNION SQUARE 1.4 TFSI S TRONIC,2013,UNION SQUARE 1.4 TFSI S TRONIC,AUTO,1
MAPFRE,739,AUDI,A1 UNION SQUARE S TRONIC,2012,UNION SQUARE S TRONIC,AUTO,1
MAPFRE,927,AUDI,A1 URBAN L4 1.4T TA,2017,URBAN L4 1.4T TA,AUTO,1
MAPFRE,927,AUDI,A1 URBAN L4 1.4T TA,2018,URBAN L4 1.4T TA,AUTO,1
MAPFRE,926,AUDI,A1 URBAN L4 1.4T TM,2017,URBAN L4 1.4T TM,MANUAL,1
MAPFRE,926,AUDI,A1 URBAN L4 1.4T TM,2018,URBAN L4 1.4T TM,MANUAL,1
MAPFRE,929,AUDI,A1 URBAN SPORTBACK  L4 1.4T TA,2017,URBAN SPORTBACK  L4 1.4T TA,AUTO,1
MAPFRE,929,AUDI,A1 URBAN SPORTBACK  L4 1.4T TA,2018,URBAN SPORTBACK  L4 1.4T TA,AUTO,1
MAPFRE,929,AUDI,A1 URBAN SPORTBACK L4 1.4T TA,2017,URBAN SPORTBACK L4 1.4T TA,AUTO,1
MAPFRE,929,AUDI,A1 URBAN SPORTBACK L4 1.4T TA,2018,URBAN SPORTBACK L4 1.4T TA,AUTO,1
MAPFRE,928,AUDI,A1 URBAN SPORTBACK L4 1.4T TM,2017,URBAN SPORTBACK L4 1.4T TM,MANUAL,1
MAPFRE,928,AUDI,A1 URBAN SPORTBACK L4 1.4T TM,2018,URBAN SPORTBACK L4 1.4T TM,MANUAL,1
MAPFRE,275,AUDI,A3  2.0 X ANIV.TURBO S TRONC,2007,2.0 X ANIV.TURBO S TRONC,,1
MAPFRE,512,AUDI,A3 1.4 FSI ATTRACTION 140HP STRONIC,2014,1.4 FSI  140HP STRONIC,AUTO,1
MAPFRE,710,AUDI,A3 1.4 TBO FSI AMB PLUS STRONIC 3P,2012,1.4 TBO FSI AMB PLUS STRONIC 3P,AUTO,1
MAPFRE,814,AUDI,A3 1.4 TBO FSI AMBIENTE MT,2013,1.4 TBO FSI AMBIENTE MT,,1
MAPFRE,814,AUDI,A3 1.4 TBO FSI AMBIENTE MT,2014,1.4 TBO FSI AMBIENTE MT,,1
MAPFRE,814,AUDI,A3 1.4 TBO FSI AMBIENTE MT,2015,1.4 TBO FSI AMBIENTE MT,,1
MAPFRE,814,AUDI,A3 1.4 TBO FSI AMBIENTE MT,2016,1.4 TBO FSI AMBIENTE MT,,1
MAPFRE,384,AUDI,A3 1.4 TBO FSI AMBIENTE MT 3P,2010,1.4 TBO FSI AMBIENTE MT 3P,,1
MAPFRE,384,AUDI,A3 1.4 TBO FSI AMBIENTE MT 3P,2011,1.4 TBO FSI AMBIENTE MT 3P,,1
MAPFRE,709,AUDI,A3 1.4 TBO FSI AMBIENTE PLUS MT 3P,2012,1.4 TBO FSI AMBIENTE PLUS MT 3P,,1
MAPFRE,709,AUDI,A3 1.4 TBO FSI AMBIENTE PLUS MT 3P,2013,1.4 TBO FSI AMBIENTE PLUS MT 3P,,1
MAPFRE,817,AUDI,A3 1.4 TBO FSI AMBIENTE STRONIC,2013,1.4 TBO FSI AMBIENTE STRONIC,AUTO,1
MAPFRE,817,AUDI,A3 1.4 TBO FSI AMBIENTE STRONIC,2014,1.4 TBO FSI AMBIENTE STRONIC,AUTO,1
MAPFRE,817,AUDI,A3 1.4 TBO FSI AMBIENTE STRONIC,2015,1.4 TBO FSI AMBIENTE STRONIC,AUTO,1
MAPFRE,817,AUDI,A3 1.4 TBO FSI AMBIENTE STRONIC,2016,1.4 TBO FSI AMBIENTE STRONIC,AUTO,1
MAPFRE,389,AUDI,A3 1.4 TBO FSI SB AMBIENTE STRONIC,2010,1.4 TBO FSI SB AMBIENTE STRONIC,AUTO,1
MAPFRE,389,AUDI,A3 1.4 TBO FSI SB AMBIENTE STRONIC,2011,1.4 TBO FSI SB AMBIENTE STRONIC,AUTO,1
MAPFRE,806,AUDI,A3 1.4 TBO FSI SB AMBIENTE STRONIC,2013,1.4 TBO FSI SB AMBIENTE STRONIC,AUTO,1
MAPFRE,712,AUDI,A3 1.4 TBO FSI SPBACK PLUS STRONIC,2012,1.4 TBO FSI SPBACK PLUS STRONIC,AUTO,1
MAPFRE,712,AUDI,A3 1.4 TBO FSI SPBACK PLUS STRONIC,2013,1.4 TBO FSI SPBACK PLUS STRONIC,AUTO,1
MAPFRE,711,AUDI,A3 1.4 TBO FSI SPORTBACK PLUS MT,2012,1.4 TBO FSI SPORTBACK PLUS MT,,1
MAPFRE,711,AUDI,A3 1.4 TBO FSI SPORTBACK PLUS MT,2013,1.4 TBO FSI SPORTBACK PLUS MT,,1
MAPFRE,385,AUDI,A3 1.4 TBOFSI AMBIENTE STRONIC 3P,2010,1.4 TBOFSI AMBIENTE STRONIC 3P,AUTO,1
MAPFRE,385,AUDI,A3 1.4 TBOFSI AMBIENTE STRONIC 3P,2011,1.4 TBOFSI AMBIENTE STRONIC 3P,AUTO,1
MAPFRE,943,AUDI,A3 1.4 TFSI DYNAMIC S TRONIC,2017,1.4 TFSI DYNAMIC S TRONIC,AUTO,1
MAPFRE,943,AUDI,A3 1.4 TFSI DYNAMIC S TRONIC,2018,1.4 TFSI DYNAMIC S TRONIC,AUTO,1
MAPFRE,944,AUDI,A3 1.4 TFSI DYNAMIC TM,2017,1.4 TFSI DYNAMIC TM,MANUAL,1
MAPFRE,944,AUDI,A3 1.4 TFSI DYNAMIC TM,2018,1.4 TFSI DYNAMIC TM,MANUAL,1
MAPFRE,580,AUDI,A3 1.4 TFSI STRON AMBIENT CORPORATE,2016,1.4 TFSI STRON AMBIENT CORPORATE,,1
MAPFRE,288,AUDI,A3 1.4 TURBO AMBIENTE FSI SB,2008,1.4 TURBO AMBIENTE FSI SB,,1
MAPFRE,288,AUDI,A3 1.4 TURBO AMBIENTE FSI SB,2009,1.4 TURBO AMBIENTE FSI SB,,1
MAPFRE,496,AUDI,A3 1.8 AMBIENTE SPBACK TBO TM,2010,1.8 AMBIENTE SPBACK TBO TM,MANUAL,1
MAPFRE,260,AUDI,A3 1.8 AMBIENTE TURBO STD,2007,1.8 AMBIENTE TURBO STD,MANUAL,1
MAPFRE,260,AUDI,A3 1.8 AMBIENTE TURBO STD,2008,1.8 AMBIENTE TURBO STD,MANUAL,1
MAPFRE,260,AUDI,A3 1.8 AMBIENTE TURBO STD,2009,1.8 AMBIENTE TURBO STD,MANUAL,1
MAPFRE,260,AUDI,A3 1.8 AMBIENTE TURBO STD,2010,1.8 AMBIENTE TURBO STD,MANUAL,1
MAPFRE,262,AUDI,A3 1.8 ATTRACTION TURBO STD,2007,1.8  TURBO STD,MANUAL,1
MAPFRE,262,AUDI,A3 1.8 ATTRACTION TURBO STD,2008,1.8  TURBO STD,MANUAL,1
MAPFRE,412,AUDI,A3 1.8 AUT 2PTAS Q/C,2000,1.8 AUT 2PTAS Q/C,AUTO,1
MAPFRE,293,AUDI,A3 1.8 SPORTBACK 100 ANOS 5PTA,2010,1.8 SPORTBACK 100 ANOS 5PTA,,1
MAPFRE,292,AUDI,A3 1.8 TBO 100 ANOS STRONIC 3P,2010,1.8 TBO 100 ANOS STRONIC 3P,AUTO,1
MAPFRE,716,AUDI,A3 1.8 TBO SB AMBIENTE PLUS STRONIC,2012,1.8 TBO SB AMBIENTE PLUS STRONIC,AUTO,1
MAPFRE,390,AUDI,A3 1.8 TBO SPBACK AMBIENTE STRONIC,2010,1.8 TBO SPBACK AMBIENTE STRONIC,AUTO,1
MAPFRE,390,AUDI,A3 1.8 TBO SPBACK AMBIENTE STRONIC,2011,1.8 TBO SPBACK AMBIENTE STRONIC,AUTO,1
MAPFRE,390,AUDI,A3 1.8 TBO SPBACK AMBIENTE STRONIC,2012,1.8 TBO SPBACK AMBIENTE STRONIC,AUTO,1
MAPFRE,494,AUDI,A3 1.8 TFSI 180  ATTRACTION PLUS SD,2014,1.8 TFSI 180   PLUS SD,,1
MAPFRE,494,AUDI,A3 1.8 TFSI 180  ATTRACTION PLUS SD,2015,1.8 TFSI 180   PLUS SD,,1
MAPFRE,494,AUDI,A3 1.8 TFSI 180  ATTRACTION PLUS SD,2016,1.8 TFSI 180   PLUS SD,,1
MAPFRE,494,AUDI,A3 1.8 TFSI 180 ATTRACTION PLUS SD,2014,1.8 TFSI 180  PLUS SD,AUTO,1
MAPFRE,494,AUDI,A3 1.8 TFSI 180 ATTRACTION PLUS SD,2015,1.8 TFSI 180  PLUS SD,AUTO,1
MAPFRE,494,AUDI,A3 1.8 TFSI 180 ATTRACTION PLUS SD,2016,1.8 TFSI 180  PLUS SD,AUTO,1
MAPFRE,548,AUDI,A3 1.8 TFSI CABRIO S TA,2016,1.8 TFSI CAB S TA,AUTO,1
MAPFRE,920,AUDI,A3 1.8 TURBO FSI S TRONIC VER FRONT,2010,1.8 TURBO FSI S TRONIC VER FRONT,AUTO,1
MAPFRE,920,AUDI,A3 1.8 TURBO FSI S TRONIC VER FRONT,2011,1.8 TURBO FSI S TRONIC VER FRONT,AUTO,1
MAPFRE,818,AUDI,A3 1.8L TBO FSI AMBIENTE STRONIC,2013,1.8L TBO FSI AMBIENTE STRONIC,AUTO,1
MAPFRE,818,AUDI,A3 1.8L TBO FSI AMBIENTE STRONIC,2014,1.8L TBO FSI AMBIENTE STRONIC,AUTO,1
MAPFRE,818,AUDI,A3 1.8L TBO FSI AMBIENTE STRONIC,2015,1.8L TBO FSI AMBIENTE STRONIC,AUTO,1
MAPFRE,818,AUDI,A3 1.8L TBO FSI AMBIENTE STRONIC,2016,1.8L TBO FSI AMBIENTE STRONIC,AUTO,1
MAPFRE,815,AUDI,A3 1.8L TBO FSI ATTRACTION S TRONIC,2013,1.8L TBO FSI  S TRONIC,AUTO,1
MAPFRE,815,AUDI,A3 1.8L TBO FSI ATTRACTION S TRONIC,2014,1.8L TBO FSI  S TRONIC,AUTO,1
MAPFRE,815,AUDI,A3 1.8L TBO FSI ATTRACTION S TRONIC,2015,1.8L TBO FSI  S TRONIC,AUTO,1
MAPFRE,815,AUDI,A3 1.8L TBO FSI ATTRACTION S TRONIC,2016,1.8L TBO FSI  S TRONIC,AUTO,1
MAPFRE,816,AUDI,A3 1.8L TBO FSI S LINE S TRONIC,2013,1.8L TBO FSI S LSLINE S TRONIC,AUTO,1
MAPFRE,816,AUDI,A3 1.8L TBO FSI S LINE S TRONIC,2014,1.8L TBO FSI S LSLINE S TRONIC,AUTO,1
MAPFRE,816,AUDI,A3 1.8L TBO FSI S LINE S TRONIC,2015,1.8L TBO FSI S LSLINE S TRONIC,AUTO,1
MAPFRE,816,AUDI,A3 1.8L TBO FSI S LINE S TRONIC,2016,1.8L TBO FSI S LSLINE S TRONIC,AUTO,1
MAPFRE,713,AUDI,A3 1.8L TURBO AMBIENTE PLUS STRONIC,2012,1.8L TURBO AMBIENTE PLUS STRONIC,AUTO,1
MAPFRE,713,AUDI,A3 1.8L TURBO AMBIENTE PLUS STRONIC,2013,1.8L TURBO AMBIENTE PLUS STRONIC,AUTO,1
MAPFRE,520,AUDI,A3 1.8TBO FSI AMBIENTE STRONI CORPO,2014,1.8TBO FSI AMBIENTE STRONI CORPO,,1
MAPFRE,520,AUDI,A3 1.8TBO FSI AMBIENTE STRONI CORPO,2015,1.8TBO FSI AMBIENTE STRONI CORPO,,1
MAPFRE,520,AUDI,A3 1.8TBO FSI AMBIENTE STRONI CORPO,2016,1.8TBO FSI AMBIENTE STRONI CORPO,,1
MAPFRE,391,AUDI,A3 1.8TBO SPBACK ATTRACTION STRONIC,2010,1.8TBO SPBACK  STRONIC,AUTO,1
MAPFRE,391,AUDI,A3 1.8TBO SPBACK ATTRACTION STRONIC,2011,1.8TBO SPBACK  STRONIC,AUTO,1
MAPFRE,392,AUDI,A3 1.8TBOSB ATTRACTION PLUS STRONIC,2010,1.8TBOSB  PLUS STRONIC,AUTO,1
MAPFRE,392,AUDI,A3 1.8TBOSB ATTRACTION PLUS STRONIC,2011,1.8TBOSB  PLUS STRONIC,AUTO,1
MAPFRE,111,AUDI,A3 2.0 ATTRACTION SE L4 AUT,2012,2.0  SE L4 AUT,AUTO,1
MAPFRE,245,AUDI,A3 2.0 LE STD 3PTAS,2007,2.0 LE STD 3PTAS,MANUAL,1
MAPFRE,246,AUDI,A3 2.0 LE TIPTRONIC 3PTAS,2007,2.0 LE TIPTRONIC 3PTAS,AUTO,1
MAPFRE,718,AUDI,A3 2.0 TBO ATTRACTION EDESP STRONIC,2012,2.0 TBO  EDESP STRONIC,AUTO,1
MAPFRE,718,AUDI,A3 2.0 TBO ATTRACTION EDESP STRONIC,2013,2.0 TBO  EDESP STRONIC,AUTO,1
MAPFRE,387,AUDI,A3 2.0 TBO ATTRACTION PLUS STRONIC,2010,2.0 TBO  PLUS STRONIC,AUTO,1
MAPFRE,386,AUDI,A3 2.0 TBO ATTRACTION STRONIC 3P,2010,2.0 TBO  STRONIC 3P,AUTO,1
MAPFRE,386,AUDI,A3 2.0 TBO ATTRACTION STRONIC 3P,2011,2.0 TBO  STRONIC 3P,AUTO,1
MAPFRE,393,AUDI,A3 2.0 TBO SB ATTRACTION STRONIC,2010,2.0 TBO SB  STRONIC,AUTO,1
